"date","time","longitude","latitude"
"2012-11-16","04:55:57",-77.266434,-11.77479
"2012-11-16","04:55:59",-77.266434,-11.77479
"2012-11-16","04:56:00",-77.266434,-11.77479
"2012-11-16","04:56:01",-77.266434,-11.77479
"2012-11-16","04:56:02",-77.266434,-11.77479
"2012-11-16","04:56:03",-77.266434,-11.77479
"2012-11-16","04:56:04",-77.266434,-11.77479
"2012-11-16","04:56:05",-77.266434,-11.77479
"2012-11-16","04:56:06",-77.266434,-11.77479
"2012-11-16","04:56:07",-77.266434,-11.77479
"2012-11-16","04:56:08",-77.266434,-11.77479
"2012-11-16","04:56:09",-77.266434,-11.77479
"2012-11-16","04:56:10",-77.266434,-11.77479
"2012-11-16","04:56:11",-77.266434,-11.77479
"2012-11-16","04:56:12",-77.266434,-11.77479
"2012-11-16","04:56:13",-77.266434,-11.77479
"2012-11-16","04:56:14",-77.266434,-11.77479
"2012-11-16","04:56:15",-77.266434,-11.77479
"2012-11-16","04:56:16",-77.266434,-11.77479
"2012-11-16","04:56:17",-77.266434,-11.77479
"2012-11-16","04:56:18",-77.266434,-11.77479
"2012-11-16","04:56:19",-77.266434,-11.77479
"2012-11-16","04:56:20",-77.266434,-11.77479
"2012-11-16","04:56:21",-77.266434,-11.77479
"2012-11-16","04:56:22",-77.266434,-11.77479
"2012-11-16","04:56:23",-77.266434,-11.77479
"2012-11-16","04:56:24",-77.266434,-11.77479
"2012-11-16","04:56:25",-77.266434,-11.77479
"2012-11-16","04:56:26",-77.266434,-11.77479
"2012-11-16","04:56:27",-77.266434,-11.77479
"2012-11-16","04:56:28",-77.266434,-11.77479
"2012-11-16","04:56:29",-77.266434,-11.77479
"2012-11-16","04:56:30",-77.266434,-11.77479
"2012-11-16","04:56:31",-77.266434,-11.77479
"2012-11-16","04:56:32",-77.266434,-11.77479
"2012-11-16","04:56:33",-77.266434,-11.77479
"2012-11-16","04:56:34",-77.266434,-11.77479
"2012-11-16","04:56:35",-77.266434,-11.77479
"2012-11-16","04:56:36",-77.266434,-11.77479
"2012-11-16","04:56:37",-77.266434,-11.77479
"2012-11-16","04:56:38",-77.266434,-11.77479
"2012-11-16","04:56:39",-77.266434,-11.77479
"2012-11-16","04:56:40",-77.266434,-11.77479
"2012-11-16","04:56:41",-77.266434,-11.77479
"2012-11-16","04:56:42",-77.266434,-11.77479
"2012-11-16","04:56:43",-77.266434,-11.77479
"2012-11-16","04:56:44",-77.266434,-11.77479
"2012-11-16","04:56:45",-77.266434,-11.77479
"2012-11-16","04:56:46",-77.266434,-11.77479
"2012-11-16","04:56:47",-77.266434,-11.77479
"2012-11-16","04:56:48",-77.266434,-11.77479
"2012-11-16","04:56:49",-77.266434,-11.77479
"2012-11-16","04:56:50",-77.266434,-11.77479
"2012-11-16","04:56:51",-77.266434,-11.77479
"2012-11-16","04:56:52",-77.266434,-11.77479
"2012-11-16","04:56:53",-77.266434,-11.77479
"2012-11-16","04:56:54",-77.266434,-11.77479
"2012-11-16","04:56:55",-77.266434,-11.77479
"2012-11-16","04:56:56",-77.266434,-11.77479
"2012-11-16","04:56:57",-77.266434,-11.77479
"2012-11-16","04:56:58",-77.266434,-11.77479
"2012-11-16","04:56:59",-77.266434,-11.77479
"2012-11-16","04:57:00",-77.266434,-11.77479
"2012-11-16","04:57:01",-77.266434,-11.77479
"2012-11-16","04:57:02",-77.266434,-11.77479
"2012-11-16","04:57:03",-77.266434,-11.77479
"2012-11-16","04:57:04",-77.266434,-11.77479
"2012-11-16","04:57:05",-77.266434,-11.77479
"2012-11-16","04:57:06",-77.266434,-11.77479
"2012-11-16","04:57:07",-77.266434,-11.77479
"2012-11-16","04:57:08",-77.266434,-11.77479
"2012-11-16","04:57:09",-77.266434,-11.77479
"2012-11-16","04:57:10",-77.266434,-11.77479
"2012-11-16","04:57:11",-77.266434,-11.77479
"2012-11-16","04:57:12",-77.266434,-11.77479
"2012-11-16","04:57:13",-77.266434,-11.77479
"2012-11-16","04:57:14",-77.266434,-11.77479
"2012-11-16","04:57:15",-77.266434,-11.77479
"2012-11-16","04:57:16",-77.266434,-11.77479
"2012-11-16","04:57:17",-77.266434,-11.77479
"2012-11-16","04:57:18",-77.266434,-11.77479
"2012-11-16","04:57:19",-77.266434,-11.77479
"2012-11-16","04:57:20",-77.266434,-11.77479
"2012-11-16","04:57:21",-77.266434,-11.77479
"2012-11-16","04:57:22",-77.266434,-11.77479
"2012-11-16","04:57:23",-77.266434,-11.77479
"2012-11-16","04:57:24",-77.266434,-11.77479
"2012-11-16","04:57:25",-77.266434,-11.77479
"2012-11-16","04:57:26",-77.266434,-11.77479
"2012-11-16","04:57:27",-77.266434,-11.77479
"2012-11-16","04:57:28",-77.266434,-11.77479
